Date,Taluk,Population,Density,Disease,Cases,Recoveries,Deaths,R0,Temperature,Humidity,Rainfall,Hospital Capacity,ICU Beds,Ventilators,Daily Tests,Vaccination Rate,Avg Income,Below Poverty Line,Air Quality Index,Waterborne Cases,Income,Poverty Rate,Latitude,Longitude,Mobility Index
2025-01-17,Thoothukudi,920651,2186.37,Dengue,171,161,1,1.36,31.52,41.62,113.23,822,99,47,1663,0.78,211251,30045,72,7,211251,3.26,11.01207,77.51418,0.68
2025-01-17,Thoothukudi,532186,676.59,Cholera,209,205,1,1.3,34.22,49.96,169.71,652,10,29,1007,0.64,483347,36005,147,17,483347,6.77,9.7495,77.39837,0.51
2025-01-17,Thoothukudi,552873,1993.71,Typhoid,181,180,0,1.57,28.3,63.52,123.74,522,28,27,1554,0.65,260342,2297,101,7,260342,0.42,12.50491,78.43232,0.67
2025-01-17,Thoothukudi,803606,2632.76,Influenza,243,234,3,2.3,29.73,50.25,167.99,441,92,7,1694,0.57,402050,22755,87,38,402050,2.83,13.35393,78.61706,0.85
2025-01-17,Thoothukudi,190447,2504.71,Malaria,116,111,1,1.57,36.71,52.88,152.35,136,73,40,1939,0.55,449118,5935,59,25,449118,3.12,13.13009,79.3503,0.77
2025-01-17,Thoothukudi,439684,2969.4,Hepatitis A,215,203,3,2.4,35.14,88.48,143.76,148,43,26,483,0.43,447909,23460,88,8,447909,5.34,9.90351,77.12711,0.9
2025-01-17,Thoothukudi,919288,2591.27,H1N1,121,111,2,0.89,37.96,55.02,82.91,208,20,24,1055,0.68,330413,37347,133,39,330413,4.06,10.31661,78.5043,0.23
2025-01-17,Thoothukudi,926998,2123.38,Tuberculosis,224,212,3,1.52,27.19,51.01,193.3,893,11,8,1601,0.4,380259,21446,51,41,380259,2.31,9.56709,76.76966,0.51
2025-01-18,Thoothukudi,167283,1142.36,COVID-19,411,401,6,2.14,26.93,81.53,191.64,941,70,30,439,0.36,324561,2755,148,31,324561,1.65,13.09656,79.85289,0.68
2025-01-18,Thoothukudi,578326,587.31,Dengue,254,243,4,1.23,39.64,65.6,191.39,289,27,37,1223,0.56,315471,24742,85,6,315471,4.28,10.80243,77.15033,0.45
2025-01-18,Thoothukudi,492135,2982.5,Cholera,154,151,1,1.68,27.48,45.25,112.84,658,10,32,1732,0.82,392842,37379,181,12,392842,7.6,12.2377,77.23981,0.81
2025-01-18,Thoothukudi,237696,1291.03,Typhoid,299,296,3,2.24,39.2,76.12,175.38,253,84,39,273,0.64,100622,25828,93,17,100622,10.87,11.00011,79.82139,0.75
2025-01-18,Thoothukudi,353931,928.84,Influenza,119,115,0,1.56,35.13,78.57,27.25,449,37,43,1255,0.72,229554,40812,78,25,229554,11.53,12.53681,78.87835,0.71
2025-01-18,Thoothukudi,813394,2887.33,Malaria,95,90,0,1.04,39.27,69.31,166.19,276,45,15,384,0.35,186303,11359,53,28,186303,1.4,11.19708,79.07144,0.54
2025-01-18,Thoothukudi,680162,2980.49,Hepatitis A,129,123,0,1.59,27.33,52.04,102.5,823,85,25,221,0.5,227642,41878,197,19,227642,6.16,12.3551,77.34713,0.72
2025-01-18,Thoothukudi,653548,1247.23,H1N1,290,283,5,2.22,27.84,77.24,5.32,995,41,38,1361,0.77,100427,29790,99,15,100427,4.56,11.64713,78.35091,0.83
2025-01-18,Thoothukudi,538870,1949.14,Tuberculosis,156,151,1,1.5,38.52,75.51,6.42,607,34,26,1989,0.76,304912,41066,160,3,304912,7.62,9.99723,78.70004,0.67
2025-01-19,Thoothukudi,856482,2059.32,COVID-19,381,373,2,2.08,39.74,89.42,161.23,771,30,20,932,0.72,491202,9227,54,49,491202,1.08,12.03502,77.40956,0.53
2025-01-19,Thoothukudi,818866,2138.25,Dengue,68,65,0,0.97,28.5,64.8,26.01,137,18,47,113,0.61,383003,11674,148,43,383003,1.43,9.04643,76.83856,0.22
2025-01-19,Thoothukudi,307398,858.43,Cholera,255,247,2,1.75,37.26,76.98,13.56,927,92,35,115,0.44,166933,16343,61,1,166933,5.32,10.50575,76.20761,0.81
2025-01-19,Thoothukudi,521236,820.26,Typhoid,302,290,4,2.36,34.17,50.15,179.88,937,86,37,418,0.34,217532,30846,68,43,217532,5.92,11.95161,78.31013,0.95
2025-01-19,Thoothukudi,441801,1361.91,Influenza,49,42,0,1.09,26.11,59.77,58.98,574,75,18,925,0.9,120412,21342,155,30,120412,4.83,12.5149,76.23067,0.62
2025-01-19,Thoothukudi,395370,918.3,Malaria,161,160,1,2.1,27.33,64.53,128.86,75,23,35,1489,0.72,139991,40199,124,39,139991,10.17,9.82581,76.2777,0.28
2025-01-19,Thoothukudi,797108,2241.78,Hepatitis A,104,95,1,1.0,37.82,47.01,48.91,583,48,48,384,0.74,307976,22237,117,7,307976,2.79,8.51844,78.91486,0.95
2025-01-19,Thoothukudi,179686,2975.86,H1N1,177,173,2,1.33,33.63,82.76,40.28,593,83,20,1133,0.66,311816,12415,75,17,311816,6.91,12.37381,79.43307,0.22
2025-01-19,Thoothukudi,598301,2044.55,Tuberculosis,224,220,2,2.47,25.37,51.11,111.44,340,29,45,165,0.67,83734,37521,154,20,83734,6.27,11.572,76.29741,0.61
2025-01-20,Thoothukudi,453055,2524.31,COVID-19,259,246,5,1.47,34.61,64.84,154.71,752,91,19,1215,0.66,299169,15703,102,47,299169,3.47,9.06469,78.60982,0.53
2025-01-20,Thoothukudi,81325,2398.58,Dengue,258,248,3,1.28,25.62,60.72,145.79,94,62,29,909,0.37,87444,37350,97,44,87444,45.93,13.49922,77.84669,0.2
2025-01-20,Thoothukudi,828424,1561.95,Cholera,216,212,1,1.66,31.14,79.66,54.84,312,98,45,885,0.31,302575,48048,136,16,302575,5.8,11.6154,77.23812,0.96
2025-01-20,Thoothukudi,658280,955.82,Typhoid,144,138,1,1.09,31.68,44.43,81.98,303,29,49,674,0.61,487376,41820,78,40,487376,6.35,12.30858,76.01062,0.37
2025-01-20,Thoothukudi,744951,1777.56,Influenza,240,236,3,1.5,31.97,53.94,49.9,251,14,47,1155,0.5,491736,29336,100,35,491736,3.94,10.62668,76.95023,0.59
2025-01-20,Thoothukudi,459589,1170.82,Malaria,148,138,2,1.65,39.27,80.89,23.12,682,49,17,699,0.93,413938,11360,59,31,413938,2.47,12.60617,77.13467,0.93
2025-01-20,Thoothukudi,481295,614.44,Hepatitis A,103,99,1,1.66,36.13,84.33,87.89,165,48,39,163,0.65,381130,31983,189,5,381130,6.65,13.15211,79.6464,0.69
2025-01-20,Thoothukudi,124529,775.56,H1N1,303,297,1,1.52,38.55,87.15,184.05,175,58,21,120,0.55,426194,44098,189,28,426194,35.41,10.83091,76.61105,0.82
2025-01-20,Thoothukudi,744444,2806.82,Tuberculosis,140,139,0,0.84,32.44,74.42,33.12,964,84,43,1370,0.52,307657,33094,161,48,307657,4.45,12.01969,77.32137,0.35
2025-01-21,Thoothukudi,60486,2718.54,COVID-19,471,467,2,2.04,38.62,69.66,134.61,794,39,44,1787,0.72,425214,47730,185,33,425214,78.91,13.3481,79.63125,0.88
2025-01-21,Thoothukudi,456548,1398.25,Dengue,138,130,2,1.41,38.14,50.91,12.11,621,49,12,1504,0.83,210564,36633,74,33,210564,8.02,8.96421,76.13023,0.25
2025-01-21,Thoothukudi,691188,2297.74,Cholera,266,258,2,1.66,29.6,80.21,4.99,264,35,16,377,0.38,214307,49241,137,9,214307,7.12,9.11507,78.1347,0.26
2025-01-21,Thoothukudi,758926,2759.56,Typhoid,134,123,2,1.42,28.89,42.13,193.5,734,49,48,291,0.44,458031,1596,134,45,458031,0.21,9.98463,78.82418,0.64
2025-01-21,Thoothukudi,99995,2657.75,Influenza,177,172,1,1.02,32.46,48.05,22.77,250,41,16,1476,0.35,135867,41704,166,33,135867,41.71,10.06178,77.40235,0.89
2025-01-21,Thoothukudi,334233,947.56,Malaria,185,182,1,2.12,26.5,56.12,133.29,807,49,42,1501,0.72,369736,24277,93,14,369736,7.26,9.04926,77.73107,0.23
2025-01-21,Thoothukudi,812920,2487.58,Hepatitis A,156,153,1,1.3,32.87,70.17,49.7,440,99,9,307,0.54,195216,20773,158,21,195216,2.56,10.41866,78.1507,0.8
2025-01-21,Thoothukudi,377374,2666.27,H1N1,380,369,6,2.42,38.17,72.3,6.47,828,64,31,690,0.4,384873,41039,134,10,384873,10.87,12.63302,79.21457,0.36
2025-01-21,Thoothukudi,596861,2973.47,Tuberculosis,134,127,2,1.55,39.0,70.76,84.83,188,80,40,162,0.58,94840,5022,143,20,94840,0.84,11.1423,79.91313,0.39
2025-01-22,Thoothukudi,171463,2962.63,COVID-19,237,228,1,1.8,30.66,89.54,183.78,663,56,16,818,0.67,419700,2871,137,38,419700,1.67,8.29827,79.94073,0.5
2025-01-22,Thoothukudi,476508,1627.94,Dengue,390,378,4,2.1,25.24,85.32,40.23,402,99,7,574,0.92,140471,32039,123,21,140471,6.72,10.49494,80.2097,0.96
2025-01-22,Thoothukudi,426212,1651.93,Cholera,236,230,4,2.0,34.01,73.7,194.98,624,76,13,1348,0.69,218841,45130,169,32,218841,10.59,10.54107,80.30298,0.21
2025-01-22,Thoothukudi,977647,1965.33,Typhoid,249,242,2,2.21,36.85,86.03,131.94,134,78,19,179,0.44,254422,25678,157,42,254422,2.63,10.69911,77.83328,0.71
2025-01-22,Thoothukudi,868792,511.96,Influenza,220,209,3,2.32,36.67,87.19,90.32,537,58,28,1821,0.31,253151,40240,176,43,253151,4.63,8.13415,77.38548,0.33
2025-01-22,Thoothukudi,76341,1118.34,Malaria,116,114,2,0.9,27.33,74.75,10.75,522,96,48,317,0.72,146674,19814,109,10,146674,25.95,8.38287,76.3685,0.76
2025-01-22,Thoothukudi,56295,2351.7,Hepatitis A,72,70,0,1.28,35.54,85.09,29.49,214,57,22,590,0.64,485285,48829,79,45,485285,86.74,11.49074,76.72911,0.23
2025-01-22,Thoothukudi,623603,642.69,H1N1,161,152,1,1.09,29.11,83.17,126.9,674,68,6,1700,0.77,203399,12706,69,20,203399,2.04,11.83816,77.17471,0.58
2025-01-22,Thoothukudi,506872,1604.95,Tuberculosis,227,217,3,2.38,36.88,73.46,146.35,622,63,48,1559,0.6,257472,18024,107,20,257472,3.56,8.48547,80.43797,0.71
2025-01-23,Thoothukudi,996962,792.36,COVID-19,532,522,8,2.38,34.88,80.91,113.86,625,46,28,1835,0.38,430431,47451,172,3,430431,4.76,13.13313,78.8439,0.24
2025-01-23,Thoothukudi,527960,1245.79,Dengue,217,214,2,1.94,25.66,74.95,16.69,106,62,15,1955,0.93,193758,19918,88,2,193758,3.77,11.48753,77.61877,0.58
2025-01-23,Thoothukudi,388367,1091.44,Cholera,139,129,1,0.99,35.64,67.52,181.36,575,6,41,1532,0.8,257189,28010,61,41,257189,7.21,10.69258,78.10748,0.38
2025-01-23,Thoothukudi,855263,2984.26,Typhoid,186,183,2,0.93,29.62,79.33,122.52,493,47,29,239,0.76,83892,21755,140,46,83892,2.54,8.68692,78.20893,0.68
2025-01-23,Thoothukudi,982563,2514.18,Influenza,196,193,3,2.23,37.55,63.1,110.73,898,15,34,379,0.85,95835,34309,114,42,95835,3.49,10.27763,80.07279,0.74
2025-01-23,Thoothukudi,710820,1598.51,Malaria,173,163,1,2.44,32.21,60.53,162.34,296,48,40,993,0.92,324935,1681,68,16,324935,0.24,10.05345,80.20096,0.32
2025-01-23,Thoothukudi,882168,1159.37,Hepatitis A,68,67,0,1.13,32.02,55.66,135.43,111,37,23,865,0.9,454476,44213,159,0,454476,5.01,13.31763,78.44225,0.59
2025-01-23,Thoothukudi,421440,1230.08,H1N1,184,177,2,1.34,38.72,79.12,37.89,466,81,18,456,0.69,204971,27513,149,6,204971,6.53,9.25071,77.59817,0.55
2025-01-23,Thoothukudi,974160,991.2,Tuberculosis,123,121,1,0.95,26.89,84.25,139.44,960,32,40,1877,0.63,119732,2313,93,9,119732,0.24,9.22279,77.77168,0.55
2025-01-24,Thoothukudi,523108,2919.73,COVID-19,190,181,2,0.83,25.5,57.99,119.03,142,76,13,1984,0.48,114799,30233,106,0,114799,5.78,11.06693,77.06403,0.53
2025-01-24,Thoothukudi,713411,549.6,Dengue,419,416,2,2.46,27.26,82.57,129.6,822,24,27,866,0.31,396415,26898,177,47,396415,3.77,10.11799,78.81444,0.71
2025-01-24,Thoothukudi,619886,1926.28,Cholera,28,26,0,1.01,25.08,76.18,4.41,128,85,15,1539,0.83,245059,24764,109,17,245059,3.99,9.71835,79.13279,0.26
2025-01-24,Thoothukudi,678393,734.96,Typhoid,148,145,2,1.57,37.97,80.47,121.22,781,20,35,1330,0.69,394938,48673,167,31,394938,7.17,11.53555,78.41861,0.32
2025-01-24,Thoothukudi,753531,2421.09,Influenza,132,132,0,0.89,34.18,42.55,165.18,935,96,14,1620,0.83,132689,39602,59,38,132689,5.26,10.50954,76.99055,0.79
2025-01-24,Thoothukudi,73023,2398.65,Malaria,170,161,1,1.17,33.81,87.37,155.16,390,15,42,1108,0.59,456704,5365,50,18,456704,7.35,9.54577,79.16263,0.3
2025-01-24,Thoothukudi,397428,2414.22,Hepatitis A,75,71,0,1.05,27.21,81.63,22.2,721,19,35,756,0.87,486865,23363,169,42,486865,5.88,9.94089,77.3501,0.73
2025-01-24,Thoothukudi,613571,2227.89,H1N1,250,247,1,2.03,34.99,66.65,197.79,79,84,37,437,0.38,171287,29756,115,20,171287,4.85,9.88995,78.36286,0.62
2025-01-24,Thoothukudi,751850,1144.41,Tuberculosis,179,170,2,1.12,38.69,87.38,159.92,246,6,27,182,0.4,115865,27025,128,37,115865,3.59,11.50667,79.45314,0.67
2025-01-25,Thoothukudi,478824,1898.34,COVID-19,300,297,2,2.15,38.65,73.64,52.1,390,77,42,484,0.55,112750,33821,134,7,112750,7.06,12.45814,78.51391,0.68
2025-01-25,Thoothukudi,968162,1942.9,Dengue,256,243,5,1.35,35.31,62.51,95.32,171,49,28,576,0.38,417176,42454,140,3,417176,4.39,8.93863,79.52974,0.51
2025-01-25,Thoothukudi,369687,2172.32,Cholera,196,185,2,1.75,26.67,45.99,15.95,490,5,45,473,0.91,240322,13658,122,4,240322,3.69,12.9929,76.84446,0.84
2025-01-25,Thoothukudi,138997,2488.02,Typhoid,240,232,2,2.2,27.41,62.89,80.52,290,92,5,1680,0.89,296547,38114,75,46,296547,27.42,12.15675,79.49242,0.99
2025-01-25,Thoothukudi,263046,1109.89,Influenza,129,120,2,1.29,32.82,52.92,84.23,365,60,24,305,0.57,268942,20065,79,33,268942,7.63,13.05091,78.66039,0.48
2025-01-25,Thoothukudi,172721,915.1,Malaria,154,154,0,1.83,30.33,61.79,35.99,206,25,35,1754,0.36,491363,32776,75,34,491363,18.98,9.4768,76.60818,0.32
2025-01-25,Thoothukudi,812095,2655.59,Hepatitis A,133,125,1,2.12,30.11,71.18,111.74,869,65,47,1924,0.84,201255,30110,71,13,201255,3.71,12.34346,77.77067,0.98
2025-01-25,Thoothukudi,220088,2489.46,H1N1,136,136,0,0.8,25.95,58.03,108.73,852,8,13,540,0.76,481187,38226,102,6,481187,17.37,11.74451,76.44561,0.68
2025-01-25,Thoothukudi,284252,1272.25,Tuberculosis,224,212,3,1.46,34.34,65.95,108.69,330,10,15,1723,0.42,291883,29259,159,17,291883,10.29,9.62931,80.40016,0.9
2025-01-26,Thoothukudi,414842,1327.81,COVID-19,294,283,5,1.83,39.66,46.67,65.04,634,69,34,966,0.74,170198,15717,116,1,170198,3.79,11.35802,76.78153,0.67
2025-01-26,Thoothukudi,903445,2013.29,Dengue,286,279,4,1.48,35.02,81.14,112.77,987,48,33,698,0.62,367139,20624,137,29,367139,2.28,9.99763,78.15504,0.45
2025-01-26,Thoothukudi,447724,2351.93,Cholera,231,225,4,2.05,35.68,73.59,61.42,994,97,22,1085,0.44,359544,5477,197,24,359544,1.22,11.27383,79.22916,0.56
2025-01-26,Thoothukudi,312188,2207.35,Typhoid,175,170,3,1.84,34.54,76.27,6.41,615,26,43,1297,0.56,212504,33210,144,0,212504,10.64,12.76489,78.29219,0.53
2025-01-26,Thoothukudi,524968,2696.45,Influenza,119,110,2,1.1,36.09,87.63,34.54,581,10,11,1625,0.84,454628,3957,181,12,454628,0.75,9.63737,77.04675,0.6
2025-01-26,Thoothukudi,416952,1759.79,Malaria,45,44,0,0.99,30.75,49.38,102.79,151,17,6,157,0.74,403278,7369,84,39,403278,1.77,8.71093,78.29469,0.57
2025-01-26,Thoothukudi,549730,777.8,Hepatitis A,164,154,2,2.32,27.74,81.09,83.86,109,76,19,1580,0.7,215568,42640,188,9,215568,7.76,10.86318,80.17579,0.64
2025-01-26,Thoothukudi,294429,2798.66,H1N1,302,289,4,1.37,39.7,53.02,179.65,783,94,36,945,0.49,473931,4296,133,25,473931,1.46,9.80824,76.64388,0.86
2025-01-26,Thoothukudi,412478,1901.69,Tuberculosis,146,145,1,1.11,32.97,65.92,6.29,447,71,44,380,0.56,96605,1511,91,13,96605,0.37,11.31603,79.21618,0.75
2025-01-27,Thoothukudi,472625,1666.58,COVID-19,342,332,2,1.61,25.58,53.34,98.5,267,68,15,1722,0.74,359714,9828,84,14,359714,2.08,13.07292,78.77827,0.33
2025-01-27,Thoothukudi,959354,1465.25,Dengue,316,305,5,1.63,38.31,49.12,93.94,439,35,37,1696,0.77,319667,6296,195,8,319667,0.66,13.19833,77.74292,0.79
2025-01-27,Thoothukudi,828767,1159.6,Cholera,149,142,2,1.9,39.25,66.27,79.03,721,85,41,1337,0.93,393227,2342,199,46,393227,0.28,9.3792,76.23318,0.75
2025-01-27,Thoothukudi,237648,1791.1,Typhoid,197,196,1,2.04,26.59,41.16,166.08,812,20,13,1024,0.38,436849,1466,101,14,436849,0.62,10.90312,78.09065,0.66
2025-01-27,Thoothukudi,966880,605.25,Influenza,215,212,3,1.55,34.15,63.16,38.37,203,23,37,1992,0.38,414240,4816,139,49,414240,0.5,9.89062,76.93184,0.42
2025-01-27,Thoothukudi,982628,2002.9,Malaria,179,168,3,1.28,33.36,61.68,166.96,292,96,23,750,0.31,371159,6154,110,28,371159,0.63,8.94957,79.64228,0.29
2025-01-27,Thoothukudi,531180,604.78,Hepatitis A,141,133,0,1.78,30.9,53.5,198.66,581,40,44,1697,0.85,212023,46591,167,15,212023,8.77,9.35337,79.34521,0.83
2025-01-27,Thoothukudi,731331,1700.08,H1N1,372,368,2,2.19,27.75,41.67,84.07,296,49,45,1937,0.39,361765,18072,177,13,361765,2.47,11.01291,77.59776,0.38
2025-01-27,Thoothukudi,580688,1483.94,Tuberculosis,207,200,1,2.07,33.68,80.19,4.53,843,48,37,395,0.83,99338,2601,99,41,99338,0.45,9.29172,78.5811,0.28
2025-01-28,Thoothukudi,645413,2359.69,COVID-19,301,293,5,1.47,36.38,79.3,6.02,938,21,5,515,0.82,358475,6618,71,49,358475,1.03,11.55882,78.91358,0.82
2025-01-28,Thoothukudi,494680,1704.95,Dengue,185,182,3,0.92,34.14,61.73,169.1,291,52,30,1103,0.76,233287,21978,91,42,233287,4.44,9.39833,77.69685,0.72
2025-01-28,Thoothukudi,159735,1470.2,Cholera,301,291,2,2.28,28.62,79.46,128.35,907,97,27,1310,0.36,245849,25100,179,41,245849,15.71,8.16023,79.94128,0.64
2025-01-28,Thoothukudi,787653,890.45,Typhoid,314,304,4,2.19,27.9,68.87,9.42,637,41,31,1113,0.83,181067,16497,196,28,181067,2.09,8.9353,79.71912,0.9
2025-01-28,Thoothukudi,839057,1048.44,Influenza,135,125,1,1.43,28.2,80.25,119.68,329,38,17,1975,0.48,92973,21915,111,45,92973,2.61,12.60988,76.12153,0.82
2025-01-28,Thoothukudi,373826,2772.33,Malaria,215,203,3,1.76,31.67,73.73,107.66,190,14,21,1793,0.56,168642,29852,159,34,168642,7.99,12.74706,77.03524,0.88
2025-01-28,Thoothukudi,329925,791.6,Hepatitis A,131,124,1,2.22,33.67,77.93,119.11,846,82,14,1337,0.72,360438,27567,54,6,360438,8.36,9.26177,79.95535,0.85
2025-01-28,Thoothukudi,286492,836.15,H1N1,187,180,1,2.33,34.89,68.12,119.73,102,69,35,1414,0.91,96544,4819,108,9,96544,1.68,13.05193,80.30478,0.95
2025-01-28,Thoothukudi,695477,1037.4,Tuberculosis,259,257,2,2.4,35.24,60.11,174.79,544,91,25,1061,0.65,140982,14324,53,44,140982,2.06,10.29104,80.3856,0.87
2025-01-29,Thoothukudi,763622,2298.85,COVID-19,330,320,4,2.1,25.46,86.96,71.74,280,57,34,1131,0.94,242505,42418,168,49,242505,5.55,8.24242,79.57834,0.68
2025-01-29,Thoothukudi,964587,1490.23,Dengue,410,404,4,1.89,37.71,75.68,146.36,845,30,32,1705,0.69,321986,24910,171,6,321986,2.58,8.06674,78.13542,0.36
2025-01-29,Thoothukudi,740311,517.21,Cholera,264,257,5,2.07,30.44,65.45,158.9,467,64,17,1399,0.5,409946,17693,66,0,409946,2.39,10.04419,76.37819,0.84
2025-01-29,Thoothukudi,743473,2862.6,Typhoid,233,232,1,1.58,38.68,46.15,149.62,130,9,41,1799,0.47,424261,22790,199,43,424261,3.07,12.98777,79.98432,0.36
2025-01-29,Thoothukudi,338449,2917.7,Influenza,200,196,2,1.35,35.68,69.85,142.07,985,80,43,771,0.37,455376,46841,149,4,455376,13.84,9.69114,77.96834,0.94
2025-01-29,Thoothukudi,690334,2980.89,Malaria,222,210,4,1.96,39.69,74.41,160.97,559,44,24,1899,0.47,403124,24709,174,9,403124,3.58,9.34553,80.05482,0.95
2025-01-29,Thoothukudi,355367,1052.29,Hepatitis A,63,60,0,0.83,38.27,85.3,18.82,621,24,24,1137,0.36,274146,6495,108,48,274146,1.83,12.22718,78.30686,0.7
2025-01-29,Thoothukudi,679403,2595.23,H1N1,169,159,1,1.39,35.72,87.02,121.01,314,23,37,1529,0.73,403136,27457,148,20,403136,4.04,12.85119,78.04116,0.33
2025-01-29,Thoothukudi,935644,2216.6,Tuberculosis,89,88,1,1.31,31.03,69.4,135.33,884,57,40,950,0.91,137156,19135,112,31,137156,2.05,10.42577,77.69196,0.7
2025-01-30,Thoothukudi,395749,2397.35,COVID-19,329,325,4,2.28,29.24,47.11,80.31,877,54,19,1531,0.42,464148,31344,64,39,464148,7.92,12.0917,78.5961,0.91
2025-01-30,Thoothukudi,568008,680.01,Dengue,142,134,1,0.96,27.46,77.01,199.28,620,97,14,1526,0.92,336233,4082,146,23,336233,0.72,8.33398,80.39447,0.22
2025-01-30,Thoothukudi,739621,2169.42,Cholera,128,120,2,1.93,39.17,49.15,20.27,793,86,48,1335,0.85,369367,29305,148,32,369367,3.96,12.93962,78.16216,0.21
2025-01-30,Thoothukudi,584144,2617.09,Typhoid,180,177,2,0.91,27.36,64.98,129.7,970,93,22,744,0.65,109603,15611,108,28,109603,2.67,11.45068,80.02143,0.67
2025-01-30,Thoothukudi,404176,2374.62,Influenza,105,105,0,0.87,29.69,51.27,2.73,460,47,29,1207,0.86,225444,42225,50,17,225444,10.45,12.61631,76.31821,0.35
2025-01-30,Thoothukudi,827528,941.08,Malaria,218,215,3,1.41,29.12,56.85,165.01,739,43,41,504,0.43,464213,7464,138,12,464213,0.9,12.71464,77.47434,0.44
2025-01-30,Thoothukudi,221745,2902.56,Hepatitis A,154,144,2,2.24,39.38,61.2,130.96,918,6,44,1976,0.34,126453,12907,173,45,126453,5.82,9.5466,76.86289,0.87
2025-01-30,Thoothukudi,481316,623.21,H1N1,346,336,4,2.46,34.07,89.5,191.45,383,66,26,1991,0.69,170498,11160,188,45,170498,2.32,10.42205,80.16691,0.8
2025-01-30,Thoothukudi,241193,1576.95,Tuberculosis,68,64,0,0.98,35.0,58.46,87.35,661,19,13,433,0.72,203932,34290,141,40,203932,14.22,12.62669,76.92456,0.65
2025-01-31,Thoothukudi,634229,2973.31,COVID-19,398,386,4,1.89,28.79,48.95,182.77,742,62,12,1100,0.63,469850,9130,93,17,469850,1.44,10.37978,76.75828,0.98
2025-01-31,Thoothukudi,675458,1075.86,Dengue,257,245,4,1.97,30.68,77.72,45.66,831,75,25,406,0.81,421948,4355,53,48,421948,0.64,10.8746,79.16202,0.85
2025-01-31,Thoothukudi,867317,558.74,Cholera,154,152,2,1.03,33.45,74.55,132.61,561,99,22,759,0.84,324659,2381,70,48,324659,0.27,9.24135,77.27446,0.96
2025-01-31,Thoothukudi,371073,1327.27,Typhoid,263,253,2,1.41,31.05,84.33,80.74,703,87,26,1048,0.42,355398,15966,67,46,355398,4.3,10.22229,77.06688,0.59
2025-01-31,Thoothukudi,410973,1299.65,Influenza,256,251,4,1.96,34.32,63.2,5.11,592,40,32,873,0.38,306993,11183,93,11,306993,2.72,13.45344,77.82206,0.94
2025-01-31,Thoothukudi,369324,2912.83,Malaria,190,184,1,1.53,32.35,74.95,41.17,564,56,5,1705,0.37,358178,12078,184,21,358178,3.27,8.62531,79.34692,0.63
2025-01-31,Thoothukudi,375004,2572.92,Hepatitis A,59,54,0,1.62,33.15,44.76,6.02,727,14,47,1292,0.88,310631,23908,106,32,310631,6.38,8.8805,79.2419,0.4
2025-01-31,Thoothukudi,812117,1373.11,H1N1,319,311,3,2.3,37.33,51.14,184.14,493,35,43,564,0.58,305128,2317,95,5,305128,0.29,11.86589,79.05765,0.69
2025-01-31,Thoothukudi,276382,733.85,Tuberculosis,124,119,0,1.4,28.14,47.05,80.03,901,31,42,309,0.81,362857,20365,152,33,362857,7.37,8.45314,76.48801,0.85
2025-02-01,Thoothukudi,887860,2255.13,COVID-19,283,275,5,1.44,30.51,40.74,104.71,953,77,14,234,0.7,418818,14859,50,21,418818,1.67,12.41843,79.98026,0.95
2025-02-01,Thoothukudi,485679,2452.23,Dengue,375,364,2,2.34,36.04,40.35,79.03,548,43,20,703,0.59,364828,24629,72,3,364828,5.07,10.28818,76.12135,0.31
2025-02-01,Thoothukudi,882827,2437.33,Cholera,147,140,0,1.01,30.88,46.67,119.83,369,7,8,1468,0.56,143225,19235,55,11,143225,2.18,13.14565,76.58311,0.96
2025-02-01,Thoothukudi,298179,2892.21,Typhoid,338,327,3,2.44,38.19,54.43,78.43,139,81,18,1526,0.5,468886,21152,165,45,468886,7.09,9.35134,78.57112,0.78
2025-02-01,Thoothukudi,362766,2331.82,Influenza,110,106,2,1.07,25.3,71.94,177.06,815,44,41,1033,0.73,140011,36153,73,20,140011,9.97,8.42329,79.3722,0.33
2025-02-01,Thoothukudi,563949,920.73,Malaria,81,72,0,0.86,29.39,71.5,61.24,812,13,14,1757,0.71,241650,22580,112,20,241650,4.0,13.03605,77.90841,0.39
2025-02-01,Thoothukudi,218914,2356.95,Hepatitis A,150,142,0,2.26,38.34,47.34,80.73,525,41,17,1087,0.46,419327,42137,192,37,419327,19.25,13.32492,80.29463,0.78
2025-02-01,Thoothukudi,741983,1637.78,H1N1,403,393,3,1.82,36.04,78.89,102.46,949,24,26,1217,0.4,354117,41793,81,13,354117,5.63,8.29729,76.36873,0.45
2025-02-01,Thoothukudi,365606,1001.97,Tuberculosis,204,198,1,2.49,39.02,68.47,100.05,831,5,27,501,0.61,492064,4181,144,47,492064,1.14,10.70441,79.97823,0.92
2025-02-02,Thoothukudi,482561,2314.89,COVID-19,279,272,3,1.44,31.59,48.83,153.47,69,8,8,260,0.33,171635,19482,145,0,171635,4.04,10.55011,78.94079,0.89
2025-02-02,Thoothukudi,211097,2982.57,Dengue,246,241,2,1.54,30.39,42.03,45.03,545,68,45,1743,0.37,323072,24555,194,18,323072,11.63,12.40902,77.40428,0.79
2025-02-02,Thoothukudi,531751,2796.98,Cholera,166,164,2,1.57,39.07,70.01,30.26,107,62,16,218,0.5,424591,4481,188,1,424591,0.84,8.95738,77.63457,0.66
